order,Delay,Test.Time,Participant.Private.ID,lure_word,original_response,lure_recalled
683,delay,AM,8152830,doctor,NA,0
684,delay,AM,8152830,smell,NA,0
685,delay,AM,8152830,chair,NA,0
686,delay,AM,8152830,smoke,NA,0
687,delay,AM,8152830,sweet,NA,0
688,delay,AM,8152830,rough,NA,0
689,delay,AM,8152830,needle,needle,1
690,delay,AM,8152830,rubbish,NA,0
691,delay,AM,8152830,anger,NA,0
692,delay,AM,8152830,soft,NA,0
693,delay,AM,8152830,city,NA,0
694,delay,AM,8152830,cup,NA,0
695,delay,AM,8152830,cold,NA,0
696,delay,AM,8152830,mountain,NA,0
697,delay,AM,8152830,slow,NA,0
698,delay,AM,8152830,river,NA,0
699,delay,AM,8152830,spider,NA,0
700,delay,AM,8152830,foot,NA,0
701,delay,AM,8152488,window,window,1
702,delay,AM,8152488,sleep,sleep,1
703,delay,AM,8152488,doctor,NA,0
704,delay,AM,8152488,smell,NA,0
705,delay,AM,8152488,chair,NA,0
706,delay,AM,8152488,smoke,smoke,1
707,delay,AM,8152488,sweet,NA,0
708,delay,AM,8152488,rough,NA,0
709,delay,AM,8152488,needle,NA,0
710,delay,AM,8152488,rubbish,NA,0
711,delay,AM,8152488,anger,anger,1
712,delay,AM,8152488,soft,NA,0
713,delay,AM,8152488,city,NA,0
714,delay,AM,8152488,cup,NA,0
715,delay,AM,8152488,cold,NA,0
716,delay,AM,8152488,mountain,NA,0
717,delay,AM,8152488,slow,NA,0
718,delay,AM,8152488,river,NA,0
719,delay,AM,8152488,spider,spider,1
720,delay,AM,8152488,foot,NA,0
721,delay,AM,8151846,window,NA,0
722,delay,AM,8151846,sleep,NA,0
723,delay,AM,8151846,doctor,doctor,1
724,delay,AM,8151846,smell,NA,0
725,delay,AM,8151846,chair,chair,1
726,delay,AM,8151846,smoke,smoke,1
727,delay,AM,8151846,sweet,NA,0
728,delay,AM,8151846,rough,NA,0
729,delay,AM,8151846,needle,NA,0
730,delay,AM,8151846,rubbish,NA,0
731,delay,AM,8151846,anger,anger,1
732,delay,AM,8151846,soft,NA,0
733,delay,AM,8151846,city,NA,0
734,delay,AM,8151846,cup,NA,0
735,delay,AM,8151846,cold,cold,1
736,delay,AM,8151846,mountain,NA,0
737,delay,AM,8151846,slow,NA,0
738,delay,AM,8151846,river,river,1
739,delay,AM,8151846,spider,NA,0
740,delay,AM,8151846,foot,feet,1
741,delay,AM,8151385,window,NA,0
742,delay,AM,8151385,sleep,NA,0
743,delay,AM,8151385,doctor,NA,0
744,delay,AM,8151385,smell,NA,0
745,delay,AM,8151385,chair,NA,0
746,delay,AM,8151385,smoke,NA,0
747,delay,AM,8151385,sweet,NA,0
748,delay,AM,8151385,rough,NA,0
749,delay,AM,8151385,needle,NA,0
750,delay,AM,8151385,rubbish,NA,0
751,delay,AM,8151385,anger,NA,0
752,delay,AM,8151385,soft,NA,0
753,delay,AM,8151385,city,NA,0
754,delay,AM,8151385,cup,NA,0
755,delay,AM,8151385,cold,NA,0
756,delay,AM,8151385,mountain,NA,0
757,delay,AM,8151385,slow,NA,0
758,delay,AM,8151385,river,river,1
759,delay,AM,8151385,spider,NA,0
760,delay,AM,8151385,foot,NA,0
761,delay,AM,8151943,window,NA,0
762,delay,AM,8151943,sleep,NA,0
763,delay,AM,8151943,doctor,NA,0
764,delay,AM,8151943,smell,NA,0
765,delay,AM,8151943,chair,NA,0
766,delay,AM,8151943,smoke,NA,0
767,delay,AM,8151943,sweet,NA,0
768,delay,AM,8151943,rough,NA,0
769,delay,AM,8151943,needle,NA,0
770,delay,AM,8151943,rubbish,NA,0
771,delay,AM,8151943,anger,NA,0
772,delay,AM,8151943,soft,NA,0
773,delay,AM,8151943,city,NA,0
774,delay,AM,8151943,cup,NA,0
775,delay,AM,8151943,cold,cold,1
776,delay,AM,8151943,mountain,NA,0
777,delay,AM,8151943,slow,NA,0
778,delay,AM,8151943,river,river,1
779,delay,AM,8151943,spider,NA,0
780,delay,AM,8151943,foot,NA,0
781,delay,AM,8137847,window,NA,0
782,delay,AM,8137847,sleep,NA,0
783,delay,AM,8137847,doctor,NA,0
784,delay,AM,8137847,smell,smell,1
785,delay,AM,8137847,chair,NA,0
786,delay,AM,8137847,smoke,NA,0
787,delay,AM,8137847,sweet,NA,0
788,delay,AM,8137847,rough,NA,0
789,delay,AM,8137847,needle,needle,1
790,delay,AM,8137847,rubbish,NA,0
791,delay,AM,8137847,anger,NA,0
792,delay,AM,8137847,soft,NA,0
793,delay,AM,8137847,city,NA,0
794,delay,AM,8137847,cup,NA,0
795,delay,AM,8137847,cold,NA,0
796,delay,AM,8137847,mountain,NA,0
797,delay,AM,8137847,slow,NA,0
798,delay,AM,8137847,river,NA,0
799,delay,AM,8137847,spider,NA,0
800,delay,AM,8137847,foot,NA,0
801,delay,AM,8137973,window,NA,0
802,delay,AM,8137973,sleep,NA,0
803,delay,AM,8137973,doctor,NA,0
804,delay,AM,8137973,smell,NA,0
805,delay,AM,8137973,chair,chair,1
806,delay,AM,8137973,smoke,NA,0
807,delay,AM,8137973,sweet,sweet,1
808,delay,AM,8137973,rough,NA,0
809,delay,AM,8137973,needle,NA,0
810,delay,AM,8137973,rubbish,NA,0
811,delay,AM,8137973,anger,NA,0
812,delay,AM,8137973,soft,NA,0
813,delay,AM,8137973,city,NA,0
814,delay,AM,8137973,cup,NA,0
815,delay,AM,8137973,cold,cold,1
816,delay,AM,8137973,mountain,NA,0
817,delay,AM,8137973,slow,slow,1
818,delay,AM,8137973,river,NA,0
819,delay,AM,8137973,spider,NA,0
820,delay,AM,8137973,foot,NA,0
821,delay,AM,8138595,window,NA,0
822,delay,AM,8138595,sleep,NA,0
823,delay,AM,8138595,doctor,NA,0
824,delay,AM,8138595,smell,NA,0
825,delay,AM,8138595,chair,NA,0
826,delay,AM,8138595,smoke,NA,0
827,delay,AM,8138595,sweet,NA,0
828,delay,AM,8138595,rough,NA,0
829,delay,AM,8138595,needle,NA,0
830,delay,AM,8138595,rubbish,NA,0
831,delay,AM,8138595,anger,NA,0
832,delay,AM,8138595,soft,NA,0
833,delay,AM,8138595,city,NA,0
834,delay,AM,8138595,cup,NA,0
835,delay,AM,8138595,cold,NA,0
836,delay,AM,8138595,mountain,NA,0
837,delay,AM,8138595,slow,NA,0
838,delay,AM,8138595,river,NA,0
839,delay,AM,8138595,spider,NA,0
840,delay,AM,8138595,foot,NA,0
841,delay,AM,8138130,window,NA,0
842,delay,AM,8138130,sleep,NA,0
843,delay,AM,8138130,doctor,NA,0
844,delay,AM,8138130,smell,NA,0
845,delay,AM,8138130,chair,NA,0
846,delay,AM,8138130,smoke,smoking,1
847,delay,AM,8138130,sweet,NA,0
848,delay,AM,8138130,rough,NA,0
849,delay,AM,8138130,needle,NA,0
850,delay,AM,8138130,rubbish,NA,0
851,delay,AM,8138130,anger,NA,0
852,delay,AM,8138130,soft,NA,0
853,delay,AM,8138130,city,NA,0
854,delay,AM,8138130,cup,NA,0
855,delay,AM,8138130,cold,NA,0
856,delay,AM,8138130,mountain,NA,0
857,delay,AM,8138130,slow,NA,0
858,delay,AM,8138130,river,river,1
859,delay,AM,8138130,spider,NA,0
860,delay,AM,8138130,foot,NA,0
861,delay,AM,8138063,window,window,1
862,delay,AM,8138063,sleep,NA,0
863,delay,AM,8138063,doctor,doctor,1
864,delay,AM,8138063,smell,NA,0
865,delay,AM,8138063,chair,NA,0
866,delay,AM,8138063,smoke,NA,0
867,delay,AM,8138063,sweet,sweet,1
868,delay,AM,8138063,rough,NA,0
869,delay,AM,8138063,needle,NA,0
870,delay,AM,8138063,rubbish,NA,0
871,delay,AM,8138063,anger,NA,0
872,delay,AM,8138063,soft,NA,0
873,delay,AM,8138063,city,NA,0
874,delay,AM,8138063,cup,NA,0
875,delay,AM,8138063,cold,NA,0
876,delay,AM,8138063,mountain,NA,0
877,delay,AM,8138063,slow,NA,0
878,delay,AM,8138063,river,NA,0
879,delay,AM,8138063,spider,NA,0
880,delay,AM,8138063,foot,foot,1
881,delay,AM,8137743,window,NA,0
882,delay,AM,8137743,sleep,NA,0
883,delay,AM,8137743,doctor,NA,0
884,delay,AM,8137743,smell,NA,0
885,delay,AM,8137743,chair,NA,0
886,delay,AM,8137743,smoke,smoke,1
887,delay,AM,8137743,sweet,NA,0
888,delay,AM,8137743,rough,NA,0
889,delay,AM,8137743,needle,NA,0
890,delay,AM,8137743,rubbish,NA,0
891,delay,AM,8137743,anger,NA,0
892,delay,AM,8137743,soft,NA,0
893,delay,AM,8137743,city,NA,0
894,delay,AM,8137743,cup,NA,0
895,delay,AM,8137743,cold,cold,1
896,delay,AM,8137743,mountain,NA,0
897,delay,AM,8137743,slow,slow,1
898,delay,AM,8137743,river,NA,0
899,delay,AM,8137743,spider,spider,1
900,delay,AM,8137743,foot,NA,0
901,delay,AM,8138304,window,NA,0
902,delay,AM,8138304,sleep,NA,0
903,delay,AM,8138304,doctor,NA,0
904,delay,AM,8138304,smell,NA,0
905,delay,AM,8138304,chair,NA,0
906,delay,AM,8138304,smoke,NA,0
907,delay,AM,8138304,sweet,NA,0
908,delay,AM,8138304,rough,NA,0
909,delay,AM,8138304,needle,NA,0
910,delay,AM,8138304,rubbish,NA,0
911,delay,AM,8138304,anger,NA,0
912,delay,AM,8138304,soft,NA,0
913,delay,AM,8138304,city,NA,0
914,delay,AM,8138304,cup,NA,0
915,delay,AM,8138304,cold,NA,0
916,delay,AM,8138304,mountain,NA,0
917,delay,AM,8138304,slow,NA,0
918,delay,AM,8138304,river,NA,0
919,delay,AM,8138304,spider,NA,0
920,delay,AM,8138304,foot,NA,0
921,delay,AM,8137733,window,window,1
922,delay,AM,8137733,sleep,NA,0
923,delay,AM,8137733,doctor,NA,0
924,delay,AM,8137733,smell,NA,0
925,delay,AM,8137733,chair,NA,0
926,delay,AM,8137733,smoke,NA,0
927,delay,AM,8137733,sweet,NA,0
928,delay,AM,8137733,rough,NA,0
929,delay,AM,8137733,needle,NA,0
930,delay,AM,8137733,rubbish,rubbish,1
931,delay,AM,8137733,anger,NA,0
932,delay,AM,8137733,soft,NA,0
933,delay,AM,8137733,city,NA,0
934,delay,AM,8137733,cup,NA,0
935,delay,AM,8137733,cold,NA,0
936,delay,AM,8137733,mountain,NA,0
937,delay,AM,8137733,slow,NA,0
938,delay,AM,8137733,river,NA,0
939,delay,AM,8137733,spider,NA,0
940,delay,AM,8137733,foot,NA,0
941,delay,AM,8138228,window,NA,0
942,delay,AM,8138228,sleep,sleep,1
943,delay,AM,8138228,doctor,NA,0
944,delay,AM,8138228,smell,NA,0
945,delay,AM,8138228,chair,NA,0
946,delay,AM,8138228,smoke,NA,0
947,delay,AM,8138228,sweet,NA,0
948,delay,AM,8138228,rough,NA,0
949,delay,AM,8138228,needle,NA,0
950,delay,AM,8138228,rubbish,NA,0
951,delay,AM,8138228,anger,NA,0
952,delay,AM,8138228,soft,NA,0
953,delay,AM,8138228,city,NA,0
954,delay,AM,8138228,cup,NA,0
955,delay,AM,8138228,cold,cold,1
956,delay,AM,8138228,mountain,NA,0
957,delay,AM,8138228,slow,NA,0
958,delay,AM,8138228,river,NA,0
959,delay,AM,8138228,spider,NA,0
960,delay,AM,8138228,foot,NA,0
961,delay,AM,8137674,window,NA,0
962,delay,AM,8137674,sleep,sleep,1
963,delay,AM,8137674,doctor,NA,0
964,delay,AM,8137674,smell,smell,1
965,delay,AM,8137674,chair,chair,1
966,delay,AM,8137674,smoke,NA,0
967,delay,AM,8137674,sweet,NA,0
968,delay,AM,8137674,rough,NA,0
969,delay,AM,8137674,needle,needle,1
970,delay,AM,8137674,rubbish,rubbish,1
971,delay,AM,8137674,anger,NA,0
972,delay,AM,8137674,soft,NA,0
973,delay,AM,8137674,city,NA,0
974,delay,AM,8137674,cup,NA,0
975,delay,AM,8137674,cold,NA,0
976,delay,AM,8137674,mountain,NA,0
977,delay,AM,8137674,slow,slow,1
978,delay,AM,8137674,river,river,1
979,delay,AM,8137674,spider,NA,0
980,delay,AM,8137674,foot,foot,1
981,delay,AM,8138216,window,NA,0
982,delay,AM,8138216,sleep,NA,0
983,delay,AM,8138216,doctor,NA,0
984,delay,AM,8138216,smell,NA,0
985,delay,AM,8138216,chair,chair,1
986,delay,AM,8138216,smoke,NA,0
987,delay,AM,8138216,sweet,sweet,1
988,delay,AM,8138216,rough,NA,0
989,delay,AM,8138216,needle,NA,0
990,delay,AM,8138216,rubbish,NA,0
991,delay,AM,8138216,anger,NA,0
992,delay,AM,8138216,soft,NA,0
993,delay,AM,8138216,city,NA,0
994,delay,AM,8138216,cup,NA,0
995,delay,AM,8138216,cold,cold,1
996,delay,AM,8138216,mountain,NA,0
997,delay,AM,8138216,slow,NA,0
998,delay,AM,8138216,river,NA,0
999,delay,AM,8138216,spider,spider,1
1000,delay,AM,8138216,foot,NA,0
1001,delay,AM,8137730,window,NA,0
1002,delay,AM,8137730,sleep,NA,0
1003,delay,AM,8137730,doctor,NA,0
1004,delay,AM,8137730,smell,NA,0
1005,delay,AM,8137730,chair,NA,0
1006,delay,AM,8137730,smoke,NA,0
1007,delay,AM,8137730,sweet,NA,0
1008,delay,AM,8137730,rough,NA,0
1009,delay,AM,8137730,needle,NA,0
1010,delay,AM,8137730,rubbish,NA,0
1011,delay,AM,8137730,anger,NA,0
1012,delay,AM,8137730,soft,NA,0
1013,delay,AM,8137730,city,NA,0
1014,delay,AM,8137730,cup,NA,0
1015,delay,AM,8137730,cold,NA,0
1016,delay,AM,8137730,mountain,NA,0
1017,delay,AM,8137730,slow,NA,0
1018,delay,AM,8137730,river,NA,0
1019,delay,AM,8137730,spider,NA,0
1020,delay,AM,8137730,foot,NA,0
1021,delay,AM,8121052,window,NA,0
1022,delay,AM,8121052,sleep,NA,0
1023,delay,AM,8121052,doctor,NA,0
1024,delay,AM,8121052,smell,NA,0
1025,delay,AM,8121052,chair,NA,0
1026,delay,AM,8121052,smoke,NA,0
1027,delay,AM,8121052,sweet,NA,0
1028,delay,AM,8121052,rough,NA,0
1029,delay,AM,8121052,needle,NA,0
1030,delay,AM,8121052,rubbish,NA,0
1031,delay,AM,8121052,anger,NA,0
1032,delay,AM,8121052,soft,NA,0
1033,delay,AM,8121052,city,NA,0
1034,delay,AM,8121052,cup,NA,0
1035,delay,AM,8121052,cold,NA,0
1036,delay,AM,8121052,mountain,NA,0
1037,delay,AM,8121052,slow,NA,0
1038,delay,AM,8121052,river,NA,0
1039,delay,AM,8121052,spider,NA,0
1040,delay,AM,8121052,foot,NA,0
1041,delay,AM,8116536,window,NA,0
1042,delay,AM,8116536,sleep,NA,0
1043,delay,AM,8116536,doctor,NA,0
1044,delay,AM,8116536,smell,NA,0
1045,delay,AM,8116536,chair,chair,1
1046,delay,AM,8116536,smoke,NA,0
1047,delay,AM,8116536,sweet,NA,0
1048,delay,AM,8116536,rough,NA,0
1049,delay,AM,8116536,needle,NA,0
1050,delay,AM,8116536,rubbish,NA,0
1051,delay,AM,8116536,anger,NA,0
1052,delay,AM,8116536,soft,soft,1
1053,delay,AM,8116536,city,NA,0
1054,delay,AM,8116536,cup,NA,0
1055,delay,AM,8116536,cold,NA,0
1056,delay,AM,8116536,mountain,NA,0
1057,delay,AM,8116536,slow,NA,0
1058,delay,AM,8116536,river,river,1
1059,delay,AM,8116536,spider,NA,0
1060,delay,AM,8116536,foot,NA,0
1061,delay,AM,8116680,window,NA,0
1062,delay,AM,8116680,sleep,NA,0
1063,delay,AM,8116680,doctor,NA,0
1064,delay,AM,8116680,smell,NA,0
1065,delay,AM,8116680,chair,NA,0
1066,delay,AM,8116680,smoke,NA,0
1067,delay,AM,8116680,sweet,NA,0
1068,delay,AM,8116680,rough,NA,0
1069,delay,AM,8116680,needle,NA,0
1070,delay,AM,8116680,rubbish,NA,0
1071,delay,AM,8116680,anger,NA,0
1072,delay,AM,8116680,soft,NA,0
1073,delay,AM,8116680,city,NA,0
1074,delay,AM,8116680,cup,NA,0
1075,delay,AM,8116680,cold,NA,0
1076,delay,AM,8116680,mountain,mountain,1
1077,delay,AM,8116680,slow,NA,0
1078,delay,AM,8116680,river,river,1
1079,delay,AM,8116680,spider,NA,0
1080,delay,AM,8116680,foot,NA,0
1081,delay,AM,8107155,window,NA,0
1082,delay,AM,8107155,sleep,sleep,1
1083,delay,AM,8107155,doctor,doctor,1
1084,delay,AM,8107155,smell,NA,0
1085,delay,AM,8107155,chair,NA,0
1086,delay,AM,8107155,smoke,NA,0
1087,delay,AM,8107155,sweet,NA,0
1088,delay,AM,8107155,rough,NA,0
1089,delay,AM,8107155,needle,needle,1
1090,delay,AM,8107155,rubbish,NA,0
1091,delay,AM,8107155,anger,NA,0
1092,delay,AM,8107155,soft,NA,0
1093,delay,AM,8107155,city,NA,0
1094,delay,AM,8107155,cup,cup,1
1095,delay,AM,8107155,cold,NA,0
1096,delay,AM,8107155,mountain,NA,0
1097,delay,AM,8107155,slow,NA,0
1098,delay,AM,8107155,river,NA,0
1099,delay,AM,8107155,spider,NA,0
1100,delay,AM,8107155,foot,NA,0
1101,delay,AM,8107631,window,NA,0
1102,delay,AM,8107631,sleep,NA,0
1103,delay,AM,8107631,doctor,NA,0
1104,delay,AM,8107631,smell,NA,0
1105,delay,AM,8107631,chair,NA,0
1106,delay,AM,8107631,smoke,NA,0
1107,delay,AM,8107631,sweet,NA,0
1108,delay,AM,8107631,rough,NA,0
1109,delay,AM,8107631,needle,NA,0
1110,delay,AM,8107631,rubbish,NA,0
1111,delay,AM,8107631,anger,NA,0
1112,delay,AM,8107631,soft,NA,0
1113,delay,AM,8107631,city,NA,0
1114,delay,AM,8107631,cup,NA,0
1115,delay,AM,8107631,cold,NA,0
1116,delay,AM,8107631,mountain,NA,0
1117,delay,AM,8107631,slow,NA,0
1118,delay,AM,8107631,river,NA,0
1119,delay,AM,8107631,spider,NA,0
1120,delay,AM,8107631,foot,foot,1
1121,delay,AM,8096343,window,NA,0
1122,delay,AM,8096343,sleep,NA,0
1123,delay,AM,8096343,doctor,NA,0
1124,delay,AM,8096343,smell,NA,0
1125,delay,AM,8096343,chair,NA,0
1126,delay,AM,8096343,smoke,NA,0
1127,delay,AM,8096343,sweet,sweet,1
1128,delay,AM,8096343,rough,NA,0
1129,delay,AM,8096343,needle,NA,0
1130,delay,AM,8096343,rubbish,NA,0
1131,delay,AM,8096343,anger,NA,0
1132,delay,AM,8096343,soft,NA,0
1133,delay,AM,8096343,city,NA,0
1134,delay,AM,8096343,cup,NA,0
1135,delay,AM,8096343,cold,NA,0
1136,delay,AM,8096343,mountain,NA,0
1137,delay,AM,8096343,slow,NA,0
1138,delay,AM,8096343,river,NA,0
1139,delay,AM,8096343,spider,NA,0
1140,delay,AM,8096343,foot,NA,0
1141,delay,AM,8096470,window,NA,0
1142,delay,AM,8096470,sleep,NA,0
1143,delay,AM,8096470,doctor,NA,0
1144,delay,AM,8096470,smell,NA,0
1145,delay,AM,8096470,chair,NA,0
1146,delay,AM,8096470,smoke,NA,0
1147,delay,AM,8096470,sweet,NA,0
1148,delay,AM,8096470,rough,NA,0
1149,delay,AM,8096470,needle,NA,0
1150,delay,AM,8096470,rubbish,rubbish,1
1151,delay,AM,8096470,anger,NA,0
1152,delay,AM,8096470,soft,NA,0
1153,delay,AM,8096470,city,NA,0
1154,delay,AM,8096470,cup,cup,1
1155,delay,AM,8096470,cold,NA,0
1156,delay,AM,8096470,mountain,NA,0
1157,delay,AM,8096470,slow,NA,0
1158,delay,AM,8096470,river,NA,0
1159,delay,AM,8096470,spider,NA,0
1160,delay,AM,8096470,foot,NA,0
1161,delay,AM,8096825,window,NA,0
1162,delay,AM,8096825,sleep,sleep,1
1163,delay,AM,8096825,doctor,NA,0
1164,delay,AM,8096825,smell,smell,1
1165,delay,AM,8096825,chair,chair,1
1166,delay,AM,8096825,smoke,NA,0
1167,delay,AM,8096825,sweet,NA,0
1168,delay,AM,8096825,rough,NA,0
1169,delay,AM,8096825,needle,needle,1
1170,delay,AM,8096825,rubbish,NA,0
1171,delay,AM,8096825,anger,NA,0
1172,delay,AM,8096825,soft,NA,0
1173,delay,AM,8096825,city,NA,0
1174,delay,AM,8096825,cup,NA,0
1175,delay,AM,8096825,cold,NA,0
1176,delay,AM,8096825,mountain,mountain,1
1177,delay,AM,8096825,slow,NA,0
1178,delay,AM,8096825,river,NA,0
1179,delay,AM,8096825,spider,spider,1
1180,delay,AM,8096825,foot,NA,0
1181,delay,AM,8087283,window,NA,0
1182,delay,AM,8087283,sleep,NA,0
1183,delay,AM,8087283,doctor,NA,0
1184,delay,AM,8087283,smell,NA,0
1185,delay,AM,8087283,chair,NA,0
1186,delay,AM,8087283,smoke,NA,0
1187,delay,AM,8087283,sweet,NA,0
1188,delay,AM,8087283,rough,rough,1
1189,delay,AM,8087283,needle,NA,0
1190,delay,AM,8087283,rubbish,NA,0
1191,delay,AM,8087283,anger,NA,0
1192,delay,AM,8087283,soft,NA,0
1193,delay,AM,8087283,city,city,1
1194,delay,AM,8087283,cup,NA,0
1195,delay,AM,8087283,cold,cold,1
1196,delay,AM,8087283,mountain,mountain,1
1197,delay,AM,8087283,slow,NA,0
1198,delay,AM,8087283,river,NA,0
1199,delay,AM,8087283,spider,NA,0
1200,delay,AM,8087283,foot,NA,0
1201,delay,AM,8087434,window,NA,0
1202,delay,AM,8087434,sleep,NA,0
1203,delay,AM,8087434,doctor,NA,0
1204,delay,AM,8087434,smell,smell,1
1205,delay,AM,8087434,chair,NA,0
1206,delay,AM,8087434,smoke,smoke,1
1207,delay,AM,8087434,sweet,sweet,1
1208,delay,AM,8087434,rough,NA,0
1209,delay,AM,8087434,needle,NA,0
1210,delay,AM,8087434,rubbish,NA,0
1211,delay,AM,8087434,anger,NA,0
1212,delay,AM,8087434,soft,NA,0
1213,delay,AM,8087434,city,NA,0
1214,delay,AM,8087434,cup,NA,0
1215,delay,AM,8087434,cold,NA,0
1216,delay,AM,8087434,mountain,NA,0
1217,delay,AM,8087434,slow,NA,0
1218,delay,AM,8087434,river,NA,0
1219,delay,AM,8087434,spider,NA,0
1220,delay,AM,8087434,foot,foot,1
1221,delay,AM,8087665,window,NA,0
1222,delay,AM,8087665,sleep,NA,0
1223,delay,AM,8087665,doctor,NA,0
1224,delay,AM,8087665,smell,NA,0
1225,delay,AM,8087665,chair,NA,0
1226,delay,AM,8087665,smoke,smoke,1
1227,delay,AM,8087665,sweet,NA,0
1228,delay,AM,8087665,rough,NA,0
1229,delay,AM,8087665,needle,NA,0
1230,delay,AM,8087665,rubbish,NA,0
1231,delay,AM,8087665,anger,NA,0
1232,delay,AM,8087665,soft,NA,0
1233,delay,AM,8087665,city,NA,0
1234,delay,AM,8087665,cup,NA,0
1235,delay,AM,8087665,cold,cold,1
1236,delay,AM,8087665,mountain,NA,0
1237,delay,AM,8087665,slow,NA,0
1238,delay,AM,8087665,river,NA,0
1239,delay,AM,8087665,spider,NA,0
1240,delay,AM,8087665,foot,NA,0
1241,delay,AM,8077438,window,NA,0
1242,delay,AM,8077438,sleep,NA,0
1243,delay,AM,8077438,doctor,NA,0
1244,delay,AM,8077438,smell,NA,0
1245,delay,AM,8077438,chair,NA,0
1246,delay,AM,8077438,smoke,NA,0
1247,delay,AM,8077438,sweet,NA,0
1248,delay,AM,8077438,rough,NA,0
1249,delay,AM,8077438,needle,NA,0
1250,delay,AM,8077438,rubbish,NA,0
1251,delay,AM,8077438,anger,NA,0
1252,delay,AM,8077438,soft,NA,0
1253,delay,AM,8077438,city,NA,0
1254,delay,AM,8077438,cup,NA,0
1255,delay,AM,8077438,cold,NA,0
1256,delay,AM,8077438,mountain,NA,0
1257,delay,AM,8077438,slow,NA,0
1258,delay,AM,8077438,river,NA,0
1259,delay,AM,8077438,spider,NA,0
1260,delay,AM,8077438,foot,NA,0
1261,delay,AM,8077440,window,window,1
1262,delay,AM,8077440,sleep,NA,0
1263,delay,AM,8077440,doctor,doctor,1
1264,delay,AM,8077440,smell,NA,0
1265,delay,AM,8077440,chair,NA,0
1266,delay,AM,8077440,smoke,NA,0
1267,delay,AM,8077440,sweet,NA,0
1268,delay,AM,8077440,rough,NA,0
1269,delay,AM,8077440,needle,NA,0
1270,delay,AM,8077440,rubbish,NA,0
1271,delay,AM,8077440,anger,anger,1
1272,delay,AM,8077440,soft,NA,0
1273,delay,AM,8077440,city,NA,0
1274,delay,AM,8077440,cup,NA,0
1275,delay,AM,8077440,cold,NA,0
1276,delay,AM,8077440,mountain,NA,0
1277,delay,AM,8077440,slow,NA,0
1278,delay,AM,8077440,river,river,1
1279,delay,AM,8077440,spider,NA,0
1280,delay,AM,8077440,foot,NA,0
1281,delay,AM,8063663,window,NA,0
1282,delay,AM,8063663,sleep,NA,0
1283,delay,AM,8063663,doctor,NA,0
1284,delay,AM,8063663,smell,NA,0
1285,delay,AM,8063663,chair,NA,0
1286,delay,AM,8063663,smoke,NA,0
1287,delay,AM,8063663,sweet,NA,0
1288,delay,AM,8063663,rough,NA,0
1289,delay,AM,8063663,needle,NA,0
1290,delay,AM,8063663,rubbish,NA,0
1291,delay,AM,8063663,anger,NA,0
1292,delay,AM,8063663,soft,NA,0
1293,delay,AM,8063663,city,city,1
1294,delay,AM,8063663,cup,NA,0
1295,delay,AM,8063663,cold,NA,0
1296,delay,AM,8063663,mountain,NA,0
1297,delay,AM,8063663,slow,NA,0
1298,delay,AM,8063663,river,NA,0
1299,delay,AM,8063663,spider,NA,0
1300,delay,AM,8063663,foot,NA,0
1301,delay,AM,8060075,window,NA,0
1302,delay,AM,8060075,sleep,sleep,1
1303,delay,AM,8060075,doctor,doctor,1
1304,delay,AM,8060075,smell,NA,0
1305,delay,AM,8060075,chair,NA,0
1306,delay,AM,8060075,smoke,NA,0
1307,delay,AM,8060075,sweet,NA,0
1308,delay,AM,8060075,rough,NA,0
1309,delay,AM,8060075,needle,NA,0
1310,delay,AM,8060075,rubbish,NA,0
1311,delay,AM,8060075,anger,NA,0
1312,delay,AM,8060075,soft,NA,0
1313,delay,AM,8060075,city,NA,0
1314,delay,AM,8060075,cup,NA,0
1315,delay,AM,8060075,cold,NA,0
1316,delay,AM,8060075,mountain,NA,0
1317,delay,AM,8060075,slow,NA,0
1318,delay,AM,8060075,river,NA,0
1319,delay,AM,8060075,spider,NA,0
1320,delay,AM,8060075,foot,NA,0
1321,delay,AM,8051418,window,NA,0
1322,delay,AM,8051418,sleep,NA,0
1323,delay,AM,8051418,doctor,NA,0
1324,delay,AM,8051418,smell,NA,0
1325,delay,AM,8051418,chair,NA,0
1326,delay,AM,8051418,smoke,NA,0
1327,delay,AM,8051418,sweet,NA,0
1328,delay,AM,8051418,rough,NA,0
1329,delay,AM,8051418,needle,needle,1
1330,delay,AM,8051418,rubbish,NA,0
1331,delay,AM,8051418,anger,NA,0
1332,delay,AM,8051418,soft,NA,0
1333,delay,AM,8051418,city,NA,0
